ID,ESTADO,FECHA_INSTALACION,MODELO,tipo_juego,ACCESIBLE,indicadorExposicion,ultimaFechaMantenimiento,desgasteAcumulado,AreaRecreativaID
59960,OPERATIVO,2004-01-01,CABALLO,infantiles,False,bajo,2024-08-17,100,18287
59986,OPERATIVO,1998-01-01,GALLO,infantiles,False,bajo,Ausente,1200,18302
60062,OPERATIVO,2008-01-01,TORTUGA,infantiles,False,alto,Ausente,2400,18345
60071,OPERATIVO,2009-01-01,COCHE,infantiles,False,alto,2024-07-07,1400,18352
60074,OPERATIVO,2006-01-01,GUSANO,infantiles,True,medio,2024-08-21,1300,18354
60186,OPERATIVO,2011-06-02,CABALLO,infantiles,True,alto,2024-05-22,2200,18409
6777900,OPERATIVO,2024-05-13,Combinacion Komplay KOMPAN KPL2004-0911,infantiles,False,bajo,2024-09-24,600,5219919
6778168,OPERATIVO,2024-03-01,Red Tres Mastiles Kompan 3348-3448-3348,infantiles,True,medio,2024-08-22,500,5213824
6778259,OPERATIVO,2024-03-01,Tobogan Kompan M38511 Terraplen izquierdo,infantiles,True,medio,2024-06-25,1500,5213824
6833845,OPERATIVO,2020-02-21,Tobogan Autoportante en Area Infantil,infantiles,True,alto,2024-05-25,300,17160
6878766,OPERATIVO,2019-03-10,Escalada Oxygen Mini Red,infantiles,True,alto,2024-08-31,3600,6819620
6878775,OPERATIVO,2019-10-10,Bosque de Escalada de los gnomos,infantiles,Desconocido,medio,2024-08-19,100,6819621
6761289,OPERATIVO,2023-11-07,Cabeza tronco Richter 4.24200,infantiles,True,alto,Ausente,2400,5219928
6761342,OPERATIVO,2023-12-19,Pasarela bloques equilibrio Richter 6.51700,infantiles,False,medio,2024-10-11,1100,5219929
6907805,OPERATIVO,2020-04-24,BARRAS,infantiles,False,medio,2024-02-24,1200,6907760
6909791,OPERATIVO,2020-04-23,Multijuego en Area Infantil,infantiles,True,alto,2024-01-22,2900,6909670
6962082,OPERATIVO,2015-05-10,Columpio en Area Infantil,infantiles,True,alto,Ausente,1800,461179
7060776,OPERATIVO,2020-05-25,MULTIPLE,infantiles,False,medio,2024-03-24,2900,7059771
7107107,OPERATIVO,2020-05-29,DOBLE,infantiles,True,bajo,Ausente,1400,17071
7115977,OPERATIVO,2020-06-05,Balancin en Area Infantil,infantiles,False,medio,Ausente,2000,7107699
7126540,OPERATIVO,2020-06-24,TORRE TOBOGAN ESCALADA,infantiles,Desconocido,alto,Ausente,3300,7126531
7168577,OPERATIVO,2020-09-15,COLUMPIO NIDO Y PLANO,infantiles,False,alto,2024-02-19,2600,7165942
7181800,OPERATIVO,2020-10-19,MESA CON CUENCO,infantiles,False,alto,2023-11-25,3500,16825
7181814,OPERATIVO,2020-10-19,EXCAVADORA,infantiles,False,bajo,Ausente,1300,16825
7239581,OPERATIVO,2020-11-11,1 ASIENTO CESTA,infantiles,True,bajo,2024-01-01,1100,7239555
7243275,OPERATIVO,2020-11-09,TIBURON,infantiles,Desconocido,medio,Ausente,3000,16913
7248026,OPERATIVO,2020-11-17,Casita en Area Infantil,infantiles,False,alto,2023-11-03,3800,18251
7533958,OPERATIVO,2007-07-24,BALANCIN DOBLE,infantiles,False,alto,Ausente,1200,16983
7612595,OPERATIVO,2020-12-24,Tobogan Autoportante en Area Infantil,infantiles,False,alto,2024-07-05,3100,16985
7794411,OPERATIVO,2021-02-15,Varios Juegos en Areas Infantiles,infantiles,False,alto,Ausente,3000,52184
7794489,OPERATIVO,2021-02-15,Columpio en Area Infantil,infantiles,False,medio,2024-02-15,1600,52166
7794490,OPERATIVO,2021-02-15,Varios Juegos en Areas Infantiles,infantiles,False,medio,2023-11-07,2000,52166
7794491,OPERATIVO,2014-01-09,Balancin en Area Infantil,infantiles,False,medio,2024-09-17,2700,52169
7794498,OPERATIVO,2021-02-15,Varios Juegos en Areas Infantiles,infantiles,False,bajo,2024-03-27,200,52158
7794503,OPERATIVO,2013-08-01,Varios Juegos en Areas Infantiles,infantiles,True,alto,2024-09-11,800,52154
7802507,OPERATIVO,2003-01-01,BALANCIN DOBLE,infantiles,False,medio,2024-09-20,1600,18307
7805739,OPERATIVO,2003-01-01,MARIQUITA,infantiles,False,bajo,Ausente,700,18382
7816280,OPERATIVO,2021-01-01,Tobogan Autoportante en Area Infantil,infantiles,False,medio,Ausente,800,17341
7822977,OPERATIVO,2021-03-12,CAMINO DE BOMBEROS,infantiles,False,bajo,2024-11-02,0,17116
7840412,OPERATIVO,2021-03-18,CARRUSEL INDEPENDIENTE,infantiles,True,alto,Ausente,300,17445
7847890,OPERATIVO,2021-03-22,Columpio en Area Infantil,infantiles,False,medio,Ausente,1800,16840
7850136,OPERATIVO,2008-01-01,Balancin en Area Infantil,infantiles,False,alto,Ausente,3000,18565
7862165,OPERATIVO,2004-01-01,BUJ-TRK,infantiles,True,alto,Ausente,600,7862164
7862171,OPERATIVO,2004-01-01,Columpio en Area Infantil,infantiles,True,medio,2024-07-04,800,7862164
7862175,OPERATIVO,2004-01-01,Multijuego en Area Infantil,infantiles,True,bajo,Ausente,1200,7862164
7862177,OPERATIVO,2004-01-01,KAR-W4,infantiles,True,medio,Ausente,2400,7862164
7886656,OPERATIVO,2021-05-06,CASITA,infantiles,True,medio,2024-10-06,2200,7882656
7886664,OPERATIVO,2021-06-05,Columpio en Area Infantil,infantiles,False,alto,Ausente,600,7882665
7890638,OPERATIVO,2021-04-28,RAMPA CAMION,infantiles,True,alto,2024-03-03,4000,17855
7896733,OPERATIVO,2021-04-01,Columpio en Area Infantil,infantiles,Desconocido,alto,Ausente,600,17900
7933089,OPERATIVO,2021-06-03,M32670,infantiles,True,medio,2023-12-10,1500,7933003
8181889,OPERATIVO,2023-10-21,137417M PORTICO DE COLUMPIO CON CESTA NIDO,infantiles,False,alto,2024-04-01,500,5246189
8888467,OPERATIVO,2022-02-10,Varios Juegos en Areas Infantiles,infantiles,Desconocido,alto,Ausente,2400,8785504
8928560,OPERATIVO,2022-06-24,Varios Juegos en Areas Infantiles,infantiles,False,bajo,Ausente,1300,18613
8929849,OPERATIVO,2023-10-18,Muelle 3 Sillones Blazer Kompan ELE 400021,infantiles,False,alto,2024-08-01,1100,5213820
8929861,OPERATIVO,2023-11-07,Muelle Kompan M187 Juego de mesa,infantiles,False,bajo,Ausente,300,5213834
8938184,OPERATIVO,2023-11-07,Muelle patos,infantiles,Desconocido,alto,2024-05-21,2000,6819619
8941991,OPERATIVO,2023-12-19,Muelle pato (JI09/PAT/01),infantiles,False,alto,Ausente,3300,9424149
9048982,OPERATIVO,2006-12-30,Balancin en Area Infantil,infantiles,True,bajo,Ausente,1200,16842
9049007,OPERATIVO,2022-10-05,Balancin en Area Infantil,infantiles,False,bajo,2024-09-19,1300,16850
9049017,OPERATIVO,2022-10-05,Tirolina en Area Infantil,infantiles,False,bajo,2024-09-25,300,18141
9049441,OPERATIVO,2022-11-23,Columpio en Area Infantil,infantiles,False,medio,Ausente,2800,18563
9052940,OPERATIVO,2022-04-11,Balancin en Area Infantil,infantiles,False,alto,2023-12-12,2600,17131
9053769,OPERATIVO,2006-04-18,Carrusel en Area Infantil,infantiles,False,alto,2023-12-04,2900,17096
9157605,OPERATIVO,2023-03-15,Carrusel en Area Infantil,infantiles,False,alto,2024-04-16,2800,18140
9158780,OPERATIVO,2022-03-28,Carrusel en Area Infantil,infantiles,True,alto,Ausente,2700,18567
9167247,OPERATIVO,2022-03-15,Columpio en Area Infantil,infantiles,False,bajo,2024-09-24,200,16992
9178043,OPERATIVO,2023-01-03,Balancin en Area Infantil,infantiles,False,alto,2024-09-02,3500,52115
9179443,OPERATIVO,2023-01-02,Columpio en Area Infantil,infantiles,False,medio,2023-12-26,2900,17934
9183112,OPERATIVO,2023-02-16,Multijuego en Area Infantil,infantiles,True,bajo,2024-08-12,1200,16910
9183118,OPERATIVO,2023-02-16,Columpio en Area Infantil,infantiles,True,medio,2024-03-17,1500,16910
9183121,OPERATIVO,2023-02-16,Columpio en Area Infantil,infantiles,True,medio,2024-06-18,2600,16910
9185994,OPERATIVO,2007-01-01,Balancin en Area Infantil,infantiles,True,bajo,2024-02-10,1100,18107
9186497,OPERATIVO,2005-01-01,Columpio en Area Infantil,infantiles,False,alto,Ausente,4500,18176
9190915,OPERATIVO,2023-02-13,Columpio en Area Infantil,infantiles,True,bajo,2024-02-24,1000,17381
9190938,OPERATIVO,2023-02-13,Carrusel en Area Infantil,infantiles,True,bajo,Ausente,300,17381
9191592,OPERATIVO,2023-03-13,Columpio en Area Infantil,infantiles,False,medio,2024-02-04,1500,17158
9191608,OPERATIVO,2023-03-13,Multijuego en Area Infantil,infantiles,True,alto,2024-05-02,2600,17174
9191617,OPERATIVO,2023-03-13,Columpio en Area Infantil,infantiles,True,medio,Ausente,800,17174
9191855,OPERATIVO,2023-01-11,Multijuego en Area Infantil,infantiles,False,alto,Ausente,1500,18076
9218665,OPERATIVO,2006-07-24,Balancin en Area Infantil,infantiles,False,bajo,2024-07-29,1300,16780
9223292,OPERATIVO,2023-05-04,Multijuego en Area Infantil,infantiles,True,alto,Ausente,4200,16925
9223830,OPERATIVO,2023-03-23,Balancin en Area Infantil,infantiles,True,alto,Ausente,2100,17083
9223999,OPERATIVO,2023-04-04,Carrusel en Area Infantil,infantiles,False,bajo,Ausente,400,16940
9224029,OPERATIVO,2023-03-31,Columpio en Area Infantil,infantiles,True,alto,2024-09-16,2900,17438
9225690,OPERATIVO,2022-11-11,Multijuego en Area Infantil,infantiles,False,medio,Ausente,600,9237483
9226855,OPERATIVO,2023-03-30,Balancin en Area Infantil,infantiles,Desconocido,alto,2024-06-23,3500,16909
9264113,OPERATIVO,2023-05-11,Escalada en Area Infantil,infantiles,True,bajo,2024-08-14,1300,16693
9271117,OPERATIVO,2005-03-08,Balancin en Area Infantil,infantiles,False,bajo,Ausente,1400,17012
9271166,OPERATIVO,2023-06-09,Balancin en Area Infantil,infantiles,False,bajo,Ausente,1300,9269361
9271171,OPERATIVO,2023-06-09,Carrusel en Area Infantil,infantiles,True,alto,2024-10-03,4000,17013
9277863,OPERATIVO,2022-11-22,Columpio en Area Infantil,infantiles,True,medio,2024-07-28,1200,16790
9284727,OPERATIVO,2022-04-19,Balancin en Area Infantil,infantiles,True,alto,Ausente,600,16842
9284769,OPERATIVO,2022-10-06,Balancin en Area Infantil,infantiles,Desconocido,bajo,Ausente,900,17548
9285493,OPERATIVO,2022-09-09,Tobogan Autoportante en Area Infantil,infantiles,True,bajo,2024-02-06,400,17359
9288547,OPERATIVO,2023-07-11,Columpio en Area Infantil,infantiles,False,alto,Ausente,4200,17539
9288648,OPERATIVO,2022-10-04,Columpio en Area Infantil,infantiles,False,bajo,Ausente,300,17579
9288660,OPERATIVO,2023-04-14,Balancin en Area Infantil,infantiles,False,bajo,2023-11-15,700,17441
9288664,OPERATIVO,2023-04-19,Balancin en Area Infantil,infantiles,False,medio,Ausente,2400,17505
9288933,OPERATIVO,2023-03-30,PCE2103,infantiles,True,medio,2024-04-18,1900,16701
9288968,OPERATIVO,2023-07-10,Balancin en Area Infantil,infantiles,True,medio,Ausente,2200,17659
9289728,OPERATIVO,2023-03-22,Columpio en Area Infantil,infantiles,True,alto,2024-07-12,3800,17667
9289770,OPERATIVO,2023-03-29,Columpio en Area Infantil,infantiles,True,alto,Ausente,900,17612
9291526,OPERATIVO,2007-04-04,Balancin en Area Infantil,infantiles,False,bajo,Ausente,1300,16764
9291592,OPERATIVO,2023-05-22,Tobogan Autoportante en Area Infantil,infantiles,True,bajo,2024-08-20,700,17760
18855,OPERATIVO,2006-02-02,Escalada en Area Infantil,infantiles,False,bajo,2024-09-02,0,17172
18850,OPERATIVO,2013-06-06,PIRAMIDE,infantiles,False,medio,2023-12-05,2100,17812
18791,OPERATIVO,2000-01-01,0329 · JMC-08,infantiles,False,alto,2024-03-29,500,17873
18767,OPERATIVO,2007-01-22,Escalada en Area Infantil,infantiles,False,medio,2024-09-13,1100,17338
18746,OPERATIVO,2002-01-01,Redes en Areas Infantiles,infantiles,False,bajo,2024-07-08,300,18456
18737,OPERATIVO,2007-01-01,PIRAMIDE,infantiles,False,bajo,Ausente,1500,18318
18711,OPERATIVO,2003-01-01,PIRAMIDE RED,infantiles,True,alto,2024-08-07,2000,18400
18682,OPERATIVO,2005-01-01,Laberinto en Area Infantil,infantiles,True,alto,2024-08-14,500,18007
18667,OPERATIVO,2011-07-02,PASARELA,infantiles,False,alto,Ausente,1200,3568300
35125,OPERATIVO,2003-01-01,CABALLO,infantiles,False,medio,2023-10-30,1500,18229
35136,OPERATIVO,2007-01-01,0447 · MARIQUITA,infantiles,False,alto,2024-05-27,3100,18286
35191,OPERATIVO,2004-01-01,Balancin en Area Infantil,infantiles,False,bajo,2024-10-10,1000,52229
35195,OPERATIVO,2006-01-01,Balancin en Area Infantil,infantiles,False,bajo,2024-07-26,400,18469
35222,OPERATIVO,2005-01-01,Balancin en Area Infantil,infantiles,Desconocido,medio,2024-05-15,2900,18571
35227,OPERATIVO,2008-01-01,1184 · JMC-31A,infantiles,False,medio,2024-04-16,2100,18578
35232,OPERATIVO,2009-01-01,TIPO 2A,infantiles,True,medio,Ausente,200,18597
3530209,OPERATIVO,2006-07-27,Multijuego en Area Infantil,infantiles,True,bajo,2024-03-23,500,16915
3530243,OPERATIVO,2017-04-14,Multijuego en Area Infantil,infantiles,False,alto,Ausente,4200,16781
3530548,OPERATIVO,2005-05-11,Carrusel en Area Infantil,infantiles,Desconocido,bajo,2024-09-09,400,16738
3530627,OPERATIVO,2017-05-24,6.51007.17,infantiles,False,medio,Ausente,1000,3530623
3530685,OPERATIVO,2012-02-05,MOTO,infantiles,False,alto,2024-03-11,4400,18363
3530690,OPERATIVO,2011-02-06,Redes en Areas Infantiles,infantiles,True,alto,2023-12-06,4100,52225
34208,OPERATIVO,2004-01-01,Multijuego en Area Infantil,infantiles,True,bajo,2024-03-28,400,18611
34216,OPERATIVO,2006-01-01,Multijuego en Area Infantil,infantiles,False,medio,2024-09-03,2500,18619
34224,OPERATIVO,2005-01-01,0494 · NAVE,infantiles,False,alto,2024-05-02,4100,18625
3558523,OPERATIVO,2004-01-01,Columpio en Area Infantil,infantiles,False,medio,2024-06-10,2600,52044
3565660,OPERATIVO,2015-08-21,Varios Juegos en Areas Infantiles,infantiles,False,bajo,2024-01-10,-100,17219
3565769,OPERATIVO,2004-09-13,Balancin en Area Infantil,infantiles,True,medio,2024-07-07,2100,17215
3566157,OPERATIVO,2017-03-15,Carrusel en Area Infantil,infantiles,False,bajo,2024-08-27,100,17059
3531004,OPERATIVO,2006-02-07,Carrusel en Area Infantil,infantiles,False,medio,2024-04-26,2000,16903
3531006,OPERATIVO,2017-03-14,Arenero en Area Infantil,infantiles,False,medio,2024-06-03,900,16903
59430,OPERATIVO,2008-09-12,POLLO,infantiles,True,medio,2024-01-25,0,17706
59485,OPERATIVO,2011-02-06,HIPOPOTAMO,infantiles,True,bajo,Ausente,400,17743
59097,OPERATIVO,2003-01-01,COCHE,infantiles,True,medio,Ausente,800,17504
59101,OPERATIVO,2003-01-01,CABALLO,infantiles,True,medio,2024-04-07,1800,17506
59130,OPERATIVO,2004-01-01,COCHE,infantiles,False,bajo,2024-01-25,1200,17524
59139,OPERATIVO,2004-01-01,COCHE,infantiles,False,alto,2024-08-30,1200,52103
59562,OPERATIVO,2001-01-01,OVNI,infantiles,False,alto,2024-07-17,3500,17785
59580,OPERATIVO,2007-03-15,PAJARO,infantiles,False,medio,2024-02-01,-100,17795
59630,OPERATIVO,2006-01-01,LEON,infantiles,False,bajo,Ausente,400,17832
59659,OPERATIVO,2006-01-01,JEEP,infantiles,False,bajo,2024-04-06,1400,17856
59670,OPERATIVO,2006-01-01,COCHE,infantiles,True,alto,2024-04-24,3100,17862
59711,OPERATIVO,2006-01-01,LEON,infantiles,False,bajo,2024-09-22,200,17856
59712,OPERATIVO,2011-02-06,CABALLO,infantiles,False,alto,2024-02-16,4200,17890
59729,OPERATIVO,2006-01-01,VELA,infantiles,True,medio,Ausente,1600,17920
59735,OPERATIVO,2006-01-01,GALLO,infantiles,True,medio,Ausente,2000,17924
59766,OPERATIVO,2006-01-01,OVNI,infantiles,False,alto,2024-07-31,1400,18182
59782,OPERATIVO,2003-01-01,CUADRUPLE,infantiles,False,bajo,Ausente,1100,18191
59800,OPERATIVO,2006-01-01,CABALLO,infantiles,False,alto,2024-07-02,2900,18201
59816,OPERATIVO,2005-01-01,CON ASIENTO,infantiles,False,alto,Ausente,2700,18215
59823,OPERATIVO,2009-07-01,POLLO,infantiles,False,medio,2024-08-13,1500,18217
59852,OPERATIVO,2007-01-01,TU Y YO,infantiles,False,alto,2024-09-05,200,18237
59858,OPERATIVO,2003-01-01,CUADRUPLE,infantiles,False,medio,2024-04-17,2900,18239
59896,OPERATIVO,2006-01-01,CABALLO,infantiles,False,medio,2024-07-28,1100,18265
59934,OPERATIVO,2012-08-01,Balancin en Area Infantil,infantiles,True,alto,2024-06-13,1500,52202
59949,OPERATIVO,2015-01-01,PERRO,infantiles,True,bajo,Ausente,1500,52210
59962,OPERATIVO,2004-01-01,CABALLO,infantiles,False,medio,2024-03-26,1300,18287
59977,OPERATIVO,2005-01-01,MOTO,infantiles,True,alto,2024-04-24,1700,18294
60019,OPERATIVO,2006-01-01,CABALLO,infantiles,False,medio,2024-03-14,2500,18326
60036,OPERATIVO,2006-01-01,CABALLO,infantiles,False,alto,Ausente,600,18332
60040,OPERATIVO,2006-01-01,COCHE,infantiles,Desconocido,medio,2023-11-27,700,18333
60067,OPERATIVO,2008-01-01,OVNI,infantiles,False,medio,2024-03-15,100,18347
60085,OPERATIVO,2011-02-06,GALLO,infantiles,True,bajo,2024-10-07,500,18358
60094,OPERATIVO,2011-02-06,CABALLO,infantiles,True,medio,2024-07-08,1200,18362
60096,OPERATIVO,2012-05-02,AVION,infantiles,False,alto,2024-08-11,3200,18363
60109,OPERATIVO,2005-01-01,FARO,infantiles,False,alto,Ausente,4200,18370
60112,OPERATIVO,2011-02-06,AVION,infantiles,False,alto,2024-07-09,4100,18372
60133,OPERATIVO,2011-02-06,CABALLO,infantiles,False,bajo,Ausente,1200,18379
60189,OPERATIVO,2011-02-06,PATO,infantiles,False,alto,2024-08-26,1900,18410
60195,OPERATIVO,2011-02-06,ELEFANTE,infantiles,False,bajo,2024-08-16,500,18412
60199,OPERATIVO,2010-06-18,MOTO,infantiles,True,medio,Ausente,800,18415
6777727,OPERATIVO,2024-03-11,Alien SMP Conalsa,infantiles,False,alto,2024-03-11,3500,5213833
6777751,OPERATIVO,2023-03-11,Balancin Proelium,infantiles,False,medio,2024-06-19,1300,5213831
6777919,OPERATIVO,2024-07-22,Complejo Kompam MSC6430 Moments,infantiles,False,medio,Ausente,2600,5213822
6778083,OPERATIVO,2023-03-11,Pared para trepar Kompan SPV 24620,infantiles,False,medio,2023-03-11,900,5213831
6878715,OPERATIVO,2018-05-10,Columpio doble,infantiles,True,bajo,Ausente,1500,6819616
6909918,OPERATIVO,2020-04-23,Varios Juegos en Areas Infantiles,infantiles,True,medio,2024-06-01,1300,6909670
7024257,OPERATIVO,2020-05-21,PLANO CESTA,infantiles,True,medio,2024-04-10,2700,7024214
7073622,OPERATIVO,2020-05-26,FOCA,infantiles,True,medio,2023-11-21,300,7072722
7125628,OPERATIVO,2020-06-25,MESA,infantiles,False,bajo,2024-04-27,1300,7125619
7135411,OPERATIVO,2007-01-01,CUENCO,infantiles,True,medio,2024-03-16,400,17572
7168679,OPERATIVO,2020-07-20,Escalada en Area Infantil,infantiles,False,medio,Ausente,200,7168553
7247864,OPERATIVO,2020-11-20,Tirolina en Area Infantil,infantiles,True,bajo,2024-08-08,700,7247843
7294639,OPERATIVO,2020-11-27,COR863001-0403,infantiles,True,bajo,2024-02-12,1200,7280560
7306163,OPERATIVO,2020-03-31,MOTO,infantiles,True,medio,2024-04-11,300,16967
7369078,OPERATIVO,2020-03-06,BALANCIN DOBLE,infantiles,False,bajo,Ausente,700,16955
7404070,OPERATIVO,2020-12-09,GIROS,infantiles,True,medio,Ausente,400,7403983
7526986,OPERATIVO,2020-12-15,BUBBLE AND SEAT CIRCLE,infantiles,Desconocido,bajo,2024-03-18,800,16993
7613609,OPERATIVO,2021-01-08,Tobogan Autoportante en Area Infantil,infantiles,False,bajo,2024-08-07,300,7613585
7659049,OPERATIVO,2020-01-08,Varios Juegos en Areas Infantiles,infantiles,True,alto,Ausente,4200,18348
7792099,OPERATIVO,2021-02-22,Columpio en Area Infantil,infantiles,True,medio,Ausente,2000,52190
7794495,OPERATIVO,2021-02-15,Varios Juegos en Areas Infantiles,infantiles,False,bajo,Ausente,300,52161
7805742,OPERATIVO,2003-01-01,ESCALERA RAMPA,infantiles,False,medio,Ausente,2400,18382
7815398,OPERATIVO,2021-03-04,CESTA,infantiles,True,alto,2024-03-14,800,17805
7815516,OPERATIVO,2007-02-02,Columpio en Area Infantil,infantiles,False,alto,2024-07-10,300,17345
7816343,OPERATIVO,2021-01-01,TREPA,infantiles,False,alto,2024-06-02,4400,17341
7840408,OPERATIVO,2021-03-18,CESTA NIDO,infantiles,True,medio,Ausente,400,17445
7840413,OPERATIVO,2021-03-18,DOS ASIENTOS PLANOS,infantiles,True,medio,2024-03-22,1000,17445
7850134,OPERATIVO,2008-01-01,Carrusel en Area Infantil,infantiles,False,bajo,2023-10-17,1300,18565
7850137,OPERATIVO,2008-01-01,Multijuego en Area Infantil,infantiles,False,medio,2024-07-19,100,18565
7850139,OPERATIVO,2008-01-01,Multijuego en Area Infantil,infantiles,False,bajo,2024-09-13,1000,18565
7862162,OPERATIVO,2005-03-08,Balancin en Area Infantil,infantiles,False,bajo,Ausente,1000,16887
7886655,OPERATIVO,2021-05-06,DOBLE,infantiles,True,bajo,2023-12-10,900,7882656
7903112,OPERATIVO,2021-04-15,DOBLE,infantiles,True,alto,Ausente,2100,7903107
7933632,OPERATIVO,2021-06-03,Carrusel en Area Infantil,infantiles,True,medio,Ausente,2800,7933004
7943792,OPERATIVO,2021-09-01,BALANCIN,infantiles,True,bajo,2024-09-25,1200,7943776
8888444,OPERATIVO,2022-02-09,Balancin en Area Infantil,infantiles,True,bajo,Ausente,1500,8785368
8888463,OPERATIVO,2022-10-02,Varios Juegos en Areas Infantiles,infantiles,Desconocido,bajo,2024-05-24,300,8785504
8928435,OPERATIVO,2022-05-31,Columpio en Area Infantil,infantiles,False,medio,2024-09-09,0,8907322
8928467,OPERATIVO,2022-05-31,Tobogan Autoportante en Area Infantil,infantiles,False,medio,2024-01-13,600,8907322
8929877,OPERATIVO,2023-10-18,Muelle Sillon Racer Rojo Kompan ELE 400002,infantiles,False,alto,2024-03-11,800,5213820
8942004,OPERATIVO,2018-08-16,Muelle moto (JI24.BAL.02),infantiles,False,bajo,Ausente,1400,5240327
8942014,OPERATIVO,2023-12-07,Tobogan (JI26.TOB.01),infantiles,False,bajo,2024-07-26,800,8941727
9048974,OPERATIVO,2022-07-22,Varios Juegos en Areas Infantiles,infantiles,True,bajo,2023-12-07,800,16842
9049199,OPERATIVO,2022-01-08,Muelle en Area Infantil,infantiles,False,alto,2023-11-12,1700,18305
9051947,OPERATIVO,2022-11-11,Multijuego en Area Infantil,infantiles,True,alto,2024-02-16,4400,17672
9129834,OPERATIVO,2005-05-11,Multijuego en Area Infantil,infantiles,True,bajo,2024-03-20,100,17088
9129838,OPERATIVO,2022-10-21,Balancin en Area Infantil,infantiles,True,bajo,2024-05-20,200,17088
9155598,OPERATIVO,2006-07-04,Varios Juegos en Areas Infantiles,infantiles,Desconocido,bajo,2024-05-05,900,16844
9155789,OPERATIVO,2007-04-23,Columpio en Area Infantil,infantiles,False,alto,Ausente,3000,16989
9155797,OPERATIVO,2007-04-23,Multijuego en Area Infantil,infantiles,False,medio,2024-01-05,700,16989
9156147,OPERATIVO,2022-10-05,Multijuego en Area Infantil,infantiles,False,medio,Ausente,400,18141
9156175,OPERATIVO,2023-11-01,Columpio en Area Infantil,infantiles,False,bajo,Ausente,300,18394
9157638,OPERATIVO,2023-03-15,Carrusel en Area Infantil,infantiles,False,bajo,2024-09-08,1000,18140
9158781,OPERATIVO,2022-03-28,Balancin en Area Infantil,infantiles,True,bajo,Ausente,300,18567
9178361,OPERATIVO,2021-12-13,Columpio en Area Infantil,infantiles,False,bajo,2023-11-16,1000,17724
9181890,OPERATIVO,2006-04-17,Multijuego en Area Infantil,infantiles,False,alto,2024-04-26,4200,16866
9181895,OPERATIVO,2023-02-16,Columpio en Area Infantil,infantiles,False,alto,Ausente,1800,16866
9182990,OPERATIVO,2023-02-16,Carrusel en Area Infantil,infantiles,True,medio,2024-05-05,1200,16907
9185982,OPERATIVO,2023-02-07,Columpio en Area Infantil,infantiles,True,medio,Ausente,400,18107
9186010,OPERATIVO,2005-01-01,Carrusel en Area Infantil,infantiles,False,bajo,2024-10-05,900,18176
9187341,OPERATIVO,2023-02-22,Columpio en Area Infantil,infantiles,False,medio,2024-05-24,2900,18292
9187510,OPERATIVO,2023-02-20,Multijuego en Area Infantil,infantiles,True,bajo,Ausente,500,17333
9191599,OPERATIVO,2023-03-13,Varios Juegos en Areas Infantiles,infantiles,False,medio,2024-01-02,300,17158
9191619,OPERATIVO,2023-03-13,Carrusel en Area Infantil,infantiles,True,bajo,Ausente,100,17174
9191852,OPERATIVO,2023-01-11,Columpio en Area Infantil,infantiles,False,medio,2023-12-26,100,18076
9223740,OPERATIVO,2023-03-30,Balancin en Area Infantil,infantiles,Desconocido,alto,2024-06-23,2500,9235167
9225691,OPERATIVO,2022-11-11,Balancin en Area Infantil,infantiles,False,alto,2024-09-03,2200,9237483
9256427,OPERATIVO,2024-07-22,"Columpio 2,5m 4 asientos Kompan KSW904",infantiles,False,medio,Ausente,800,5213822
9256446,OPERATIVO,2023-11-14,Muelle HAG Caballo Lucky,infantiles,Desconocido,bajo,Ausente,700,5213829
9264106,OPERATIVO,2011-01-12,Carrusel en Area Infantil,infantiles,True,medio,2024-09-21,2900,16693
9264336,OPERATIVO,2023-03-31,Balancin en Area Infantil,infantiles,False,medio,2024-07-29,300,52046
9271147,OPERATIVO,2023-06-09,Columpio en Area Infantil,infantiles,False,medio,Ausente,1000,17012
9271161,OPERATIVO,2023-06-09,Columpio en Area Infantil,infantiles,False,bajo,2023-11-27,100,9269361
9284743,OPERATIVO,2023-05-24,Multijuego en Area Infantil,infantiles,False,bajo,2024-05-24,600,16914
9285325,OPERATIVO,2023-04-11,Columpio en Area Infantil,infantiles,Desconocido,alto,Ausente,1500,17379
9285339,OPERATIVO,2023-04-18,Balancin en Area Infantil,infantiles,False,bajo,Ausente,1200,17294
9288642,OPERATIVO,2023-01-06,Balancin en Area Infantil,infantiles,True,bajo,Ausente,1200,17504
9288658,OPERATIVO,2022-09-14,Balancin en Area Infantil,infantiles,True,medio,2024-05-26,1700,17609
9289043,OPERATIVO,2023-03-31,Balancin en Area Infantil,infantiles,True,alto,2024-06-18,500,17653
9289327,OPERATIVO,2007-04-11,Balancin en Area Infantil,infantiles,True,bajo,2024-01-30,1400,17154
9291555,OPERATIVO,2023-04-21,Balancin en Area Infantil,infantiles,True,bajo,2024-10-09,200,17994
9291633,OPERATIVO,2007-04-10,Balancin en Area Infantil,infantiles,False,bajo,2024-10-04,1000,17674
9291638,OPERATIVO,2023-07-07,Escalada en Area Infantil,infantiles,Desconocido,medio,2023-11-25,2500,17673
9291973,OPERATIVO,2023-06-30,Multijuego en Area Infantil,infantiles,False,medio,Ausente,1600,3531283
9294100,OPERATIVO,2023-07-31,Tobogan Autoportante en Area Infantil,infantiles,False,bajo,2024-10-04,-100,17666
9294170,OPERATIVO,2023-07-31,Columpio en Area Infantil,infantiles,False,bajo,Ausente,1400,17666
